Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Vanuatu,VUT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2881.14406875885,2878.9790715705,2950.05404266456,2916.0247059487,2858.049336374,2954.21820296272,2782.00541793969,2570.95900628893,2614.80686304532,2652.96863343368,2726.83710203844,2887.35019961709,2899.85611209159,2988.88489731098,3005.95402617473,2972.31722036356,2994.3852854882,2953.87863196439,2897.51406010103,2917.62729977749,2859.34971132358,2921.75775953507,3031.19062820989,3045.04263390548,3070.35082783161,2836.81351542512,2783.01955400476
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2825.016443221,3039.93804071828,3239.68164587123,3378.90483396472,3495.09796838066,3690.86816640526,3879.3389578405,4082.37342786595,4319.37401433844,4597.75725716437,4895.34665932473,5186.43206476836,5503.07242018046,5757.92391566803,6006.58014884214,6324.5256356102,6658.66712383018,6950.28769155568,7257.72927289715,7641.90925242922,8091.0901014048,8545.70259403227,9050.68853386204,9636.01249456265,10252.0046223512,10450.6223815693,10628.2191657215
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4047.12848777267,3916.92577525948,4294.74609802983,4786.48023587714,5052.06407236539,4503.24884871918,3980.93334903897,3395.85502779122,3774.13239294371,4485.52545771034,4866.02847430128,4695.99472699102,4750.92969249725,4965.37294950639,5250.11607535578,5411.0664822782,5782.68959325891,5985.68324726688,6118.25718135648,5967.07343700875,6048.97659721444,6438.93364028868,6401.74089135074,6318.21006766832,6245.44869712345,5402.5387727565,5643.07224283672
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1999.35684197329,2071.70882812799,2096.29459293476,2034.89718348719,2074.4536626438,2096.49041156537,2142.78752423645,2171.93117902643,2252.11513490501,2335.06990983675,2422.43495542819,2525.0977444439,2641.03156431319,2746.49048241144,2894.96399725849,3083.35532116355,3146.84455306788,3275.96837770043,3330.87690336814,3375.9412698159,3365.37925889417,3384.268143509,3395.47968550242,3425.94893622826,3372.3589795823,3183.65077326259,3236.78898092192
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2641.37827140432,2867.02604264096,2896.14730782149,2931.72514388864,2866.0328863699,2750.60123623344,2772.32523388982,2510.22892288174,2067.88037459218,1934.16464255675,1814.17438149881,1736.35833336895,1656.78917979517,1353.20736886924,1500.37978497287,1799.5402328706,2033.18137496488,2310.80721677534,2333.64453202243,2316.95453582202,2313.87855342645,2286.62354911846,2331.78083294088,2399.62155107859,2203.39680962154,1990.31941929217,2115.1445550068
Africa Eastern and Southern,AFE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2763.56525100644,2837.69905798296,2885.49697574773,2867.09746198037,2872.69727311049,2896.17059421426,2927.09013294554,2964.98183918442,2984.88521480493,3074.45591106959,3184.17120728866,3309.18226029107,3439.42083977689,3500.34563153168,3429.78004727077,3513.49348531865,3558.46248283364,3543.82903012145,3593.39701987582,3643.01439816319,3658.71877634423,3654.77359688582,3659.36114645769,3661.76917163842,3648.70876168593,3455.51625229797,3517.76696572023
Africa Western and Central,AFW,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2557.35736077745,2607.64163579008,2649.47554428527,2671.49333155666,2644.52441415915,2666.63178478115,2729.4872903105,2903.45145396117,2978.43943342744,3123.99010610476,3213.46453549233,3292.66183636568,3375.24159308238,3487.09236935212,3594.93372984027,3732.62644494392,3807.25196519645,3897.07533139426,4021.24479862231,4141.7656634688,4143.12096399014,4050.29594832516,4045.30326282761,4063.46435923816,4092.02864338649,3957.75569448823,4013.71835233197
Arab World,ARB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,9821.02790544649,10031.4232187652,10230.8114197855,10516.8246663472,10481.475296829,10902.0522631705,10844.3908912012,10667.5780852193,10952.037848256,11631.3971997302,11988.0806442416,12365.7648552259,12589.3053852102,12940.6771990107,12668.3813137783,12935.1965673859,13064.6988412775,13520.2293222164,13563.2600989237,13673.8568022631,13923.9286658077,14134.9326979364,14052.5469127783,14125.7913610444,14042.271226781,13192.8521406989,13469.7605683919
Caribbean small states,CSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11326.8406414359,11586.1180200752,11907.0085245096,11951.1538376121,12391.9741916157,12729.6784655726,12923.888748962,13304.4714432818,14007.2700549589,14488.0769729796,14893.6239598204,15812.1354465683,16266.3134228013,16393.4111328317,15767.6434333059,15905.2211152961,16025.2963632115,16431.1448939624,16610.2968324109,16852.3573804198,16764.0953905946,16341.1065250073,16175.3405273583,16257.0229188876,16358.7023251379,15049.1986996729,15768.8794109209
Central Europe and the Baltics,CEB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,13845.2511984583,14505.9340924231,14789.6155281543,15193.2230317995,15482.2218404139,16182.3858398192,16809.2682207906,17541.8425258735,18303.9398668594,19456.4507707605,20479.762167108,21885.700984984,23373.6279320831,24439.6725136104,23657.5156417452,24031.9325703082,24952.949994568,25232.3218813654,25451.7775658417,26333.7127027977,27448.4833233037,28279.6216564593,29826.2427411173,31377.7940570348,32669.7392248944,31633.2188071285,33832.5280447399
Early-demographic dividend,EAR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4858.01153327106,5045.53678748558,5169.26805287503,5174.02976349116,5212.97096500403,5345.24321061997,5331.35642875401,5363.59251085019,5576.78454424111,5832.80658211192,6087.85431741073,6358.4588537485,6632.02056015777,6762.69097523882,6775.87725419633,7111.45274791989,7355.36024769564,7579.7396483413,7805.7163330558,8055.93095812959,8344.51711326023,8653.27453518551,8957.86273975078,9219.40189561772,9348.17187530534,8863.43792286874,9358.50862475019
East Asia & Pacific,EAS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6354.64630567504,6668.02580546492,6882.37444337543,6792.56738756288,6996.59225386211,7328.93494512629,7529.67952809262,7833.34978929046,8196.98005839381,8650.99521092836,9136.92993519005,9707.26083107158,10414.528093879,10849.1647711196,11123.6018408438,11935.6646444868,12551.7366080606,13146.5434956191,13766.2205540778,14362.5361453047,14972.309581213,15609.9089011017,16329.7786478446,17055.4096671442,17702.6470616102,17599.2324768895,18577.4193501383
East Asia & Pacific (excluding high income),EAP,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3221.04657907705,3458.62133976088,3641.45371712063,3623.52952693614,3791.21955749731,4025.90362326363,4243.66592573195,4524.4047224035,4863.82558375893,5240.62866594334,5681.49774389209,6215.21001487091,6882.73810029132,7384.74011975692,7864.02543556582,8550.18907020305,9178.83098988667,9775.42750506679,10375.7477661341,10984.8566354187,11608.4310457944,12263.1296809043,12968.7598357517,13709.7548940291,14408.7382029501,14457.5091656847,15378.3477347683
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3259.56551266035,3499.87619739545,3684.75270581176,3666.46902690593,3836.00068314663,4073.29929238641,4293.44804464565,4577.26834562812,4920.49812093912,5301.60975214226,5747.47485504273,6287.19907186116,6962.21067877932,7469.73524714422,7954.25584327778,8647.96483061882,9283.35741411793,9886.20179092535,10492.8279181801,11108.3909846067,11738.6232284483,12400.2989068085,13113.3768405227,13862.322993086,14568.874563625,14618.107026819,15549.277450061
Euro area,EMU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,34814.4729688705,35321.3434874422,36201.1039117228,37224.6200956283,38219.1850246048,39569.6504855349,40301.8291068725,40504.012377363,40593.1260748336,41306.1480113651,41801.4006345988,42968.7514832804,44043.9204614094,44012.4291775145,41864.6133570108,42642.0669546079,43412.7419134803,42911.3399008594,42650.7189679372,43096.8140542343,43847.3045314407,44539.8765905207,45607.1604121449,46315.0699053679,46998.7535860099,43989.9583369754,46314.0051615225
Europe & Central Asia,ECS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,22346.6767791243,22620.7790604093,23222.2674219705,23675.7707002463,24313.4044497156,25433.3325302334,26011.0136067682,26500.085053406,27078.0521433435,28046.5391833954,28859.0523608267,30061.5908715065,31242.7997277664,31608.9004066801,29994.0443398718,30749.5111513258,31541.862995668,31638.6078324255,31842.4568772307,32244.632835789,32662.4422484935,33125.0311266385,34019.2253502054,34737.712162516,35328.9321594056,33500.5587592471,35470.9727201343
Europe & Central Asia (excluding high income),ECA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,10150.1068870546,10038.8103967427,10266.0583352607,10080.2695171581,10326.1831933394,11185.6051466581,11536.844467158,12160.6064655961,13014.2073717975,14089.5397299578,15062.9080355301,16262.5935655231,17499.3571192056,18172.3940827149,16951.6433920227,17777.1088438426,18744.8549850138,19334.4368643378,19912.7784217321,20053.2383765458,19966.9194325883,20131.5661085601,20765.9771777521,21332.3859141031,21736.5812139851,21361.4354079983,22767.8214508966
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,10508.0489810094,10517.7106778998,10765.1776686139,10656.9702963521,10924.0457932548,11748.8728337392,12117.4698564045,12738.7850398783,13550.7121795202,14631.2385093801,15568.4759682712,16776.3119110683,18045.3516087535,18805.8312773193,17742.1354813128,18473.7562799665,19450.035880145,20004.0687831767,20523.2004284611,20767.8655964926,20830.8561316609,21081.3970462332,21849.9465560683,22567.19184065,23091.7410154661,22648.2261409823,24164.7017511143
European Union,EUU,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,30259.1641383642,30820.5825284962,31563.8831397503,32458.1859351957,33329.8117941184,34589.4904483244,35325.9550258636,35689.6756452262,35951.2157812154,36808.8993124126,37441.818427716,38687.0931735563,39842.8369542953,40063.0243475691,38259.1223085946,38988.1426284016,39790.4336259724,39453.4616124203,39316.5868596106,39877.6479306937,40741.3457230621,41480.595946444,42657.7415521178,43547.9541047789,44363.0905513598,41805.643372916,44137.6615525523
Fragile and conflict affected situations,FCS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3153.0357902557,3106.20802074386,3149.72870029105,3219.26095697752,3246.01120144434,3356.56872395566,3451.5830119534,3529.63102164137,3526.12803233901,3842.81000948249,3964.20813585374,4118.53470419671,4290.56165108194,4391.82583604609,4294.86966666436,4471.10828196843,4405.61000714127,4577.12670147861,4622.09009479113,4563.41211507855,4518.83138334589,4563.94487745528,4601.16204602196,4637.29082290053,4647.72265635954,4372.69833985866,4357.29653780042
Heavily indebted poor countries (HIPC),HPC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1691.74507058498,1729.76870770299,1782.27702464337,1793.1927643229,1799.14501778471,1804.70937435899,1828.58143296309,1835.79773322954,1856.33381023952,1906.25334905173,1958.23142627316,2016.43267044573,2071.30358253161,2127.96909718308,2141.86652904933,2210.27937740062,2239.00351338088,2245.10008864765,2306.05080399123,2370.12543178925,2408.29819653115,2447.16168598251,2494.34607608028,2526.10154350021,2561.60278268664,2496.64674795235,2519.12258579785
High income,HIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,34265.6824126698,35079.0296238157,36034.8372018958,36791.2356050934,37782.560899006,39126.433366941,39476.5871305846,39852.3423310265,40524.3071389956,41703.2417404898,42654.3684354881,43711.3131562366,44602.8986357853,44560.2639427605,42786.2430889309,43834.2226255318,44578.0838349341,44945.5830973925,45347.7365130527,46051.357782658,46897.2693406504,47506.2992309618,48405.6382186121,49325.2859876263,49982.6700269999,47613.9847308261,50122.09453616
IBRD only,IBD,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,5190.25509156531,5380.53593580616,5560.00205274577,5590.80421508732,5730.03543731991,5988.76825364797,6128.44141915351,6330.86160139256,6633.56909983255,7053.61041699811,7458.75402096699,7964.49750554023,8551.50554882999,8923.75419238225,9026.98176713832,9597.23673382743,10061.6289055343,10472.2331883297,10867.6754321464,11249.5006076671,11605.3837112018,12019.9653853334,12518.2742956193,13006.1931480205,13384.6693545381,13013.503224512,13837.3824166517
IDA & IBRD total,IBT,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4557.02738256895,4711.36373534924,4852.54494368731,4873.80896041346,4980.21913252328,5182.89531987847,5293.42160562675,5454.26386216021,5693.79682051289,6032.95565264263,6357.12234724048,6758.01053491516,7219.53840139847,7508.04313039629,7588.30968406722,8030.5816818663,8383.8679245915,8693.99693967549,9004.30786851473,9305.84085469216,9576.74230478599,9885.42995737397,10255.7876922235,10619.0859557945,10892.9225274496,10568.3413393881,11160.6005253599
IDA blend,IDB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3127.21590115592,3183.12301978915,3157.84732908904,3161.36384895301,3156.91851758943,3189.47940482085,3235.73262528567,3351.71620147189,3447.52517653909,3620.27234263244,3751.36915100009,3879.5536570991,4003.14329908348,4053.12744219595,4164.85652251919,4278.18783198447,4358.00200056002,4448.42488949331,4589.3624989408,4749.25371977625,4844.1518392611,4865.83119040592,4909.0352459252,5012.88856935956,5050.07743608103,4883.77320101437,5039.77262795422
IDA only,IDX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1598.35709661677,1637.42277274699,1689.15420231886,1712.05879452911,1739.70148471995,1770.25454000454,1812.93979397211,1834.48033035881,1877.0013946771,1942.56948353227,2017.3194687035,2100.59034392144,2188.34821613092,2272.69528138639,2316.87277160777,2406.35586034515,2471.74734700281,2517.72973489474,2610.74191712691,2709.01485851615,2784.48737695006,2878.5585418587,2973.95742643106,3064.2054831522,3164.05669387608,3127.77286682069,3148.23383458913
IDA total,IDA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2112.77438695364,2158.03000259646,2182.77160080939,2199.31745359758,2215.88179507152,2247.96672210347,2292.62831729743,2347.170945597,2407.22978013559,2509.46741028276,2602.93094661562,2700.71803086787,2800.11823407526,2872.11136818162,2940.23805405376,3038.17702686539,3108.52255880346,3169.33470279927,3277.80998395263,3396.06223567169,3476.41094795282,3542.58953361873,3617.23924717954,3709.89143731409,3785.70982120463,3703.70719281716,3769.53407714276
Late-demographic dividend,LTE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,5463.7255133431,5648.59760245439,5865.30326885246,5916.6681804782,6128.08059658157,6505.27274823333,6780.26160503952,7123.8425196468,7554.35965830542,8104.36574453204,8651.75232648802,9369.65878285953,10224.6812258632,10835.9450125212,11057.6013608262,11824.9847834204,12552.6139135207,13170.9053244995,13761.027323592,14341.7063525167,14845.0260997769,15364.8291666884,16040.7540267149,16787.881401831,17454.2905321586,17338.4090723029,18480.490137705
Latin America & Caribbean,LCN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11406.4192893612,11679.7885783945,12110.2760674462,12249.6273523188,12132.2743568522,12381.9230618823,12258.0179239295,12160.9391323181,12309.5436333455,12819.4640933517,13162.011542175,13662.8772219081,14214.3848923775,14577.5562171186,14121.6128812935,14878.3067151816,15385.6362119202,15627.595166639,15913.8263623883,15996.4279059334,15944.9085850139,15796.879480185,15950.885882913,16081.4491733835,16065.1469765543,14874.129631249,15774.806856414
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11150.7477301778,11407.4453131024,11814.0484950079,11929.9671593673,11801.6402757999,12041.9678068029,11894.3293974395,11787.80261063,11922.1754261904,12399.9846746361,12729.2153690444,13217.3026880705,13760.6692714262,14116.8316328992,13661.1273798297,14420.0447301779,14905.3863535998,15104.6533780982,15376.336785588,15448.6417822228,15380.4907191055,15215.3720306602,15363.220341373,15455.7153934222,15408.1999220708,14275.3864282893,15093.5657487585
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,11353.5633324967,11625.3610903561,12050.1429556363,12179.9284984032,12045.5089729806,12289.0939410137,12147.4520428764,12045.9418666057,12196.7171896666,12691.8207086603,13043.005256199,13552.2541396499,14112.0699194313,14483.603907333,14027.674557379,14794.2096408708,15306.1600914166,15548.1352490449,15836.7633097869,15919.5756540894,15865.8508326299,15715.3370817014,15872.3050559667,16006.955325969,15985.1467495654,14800.9729027182,15703.6998738581
Least developed countries: UN classification,LDC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1539.7132192371,1587.10351328025,1636.39463497591,1658.35138057621,1686.02050277014,1717.39574561079,1767.85385213297,1807.1470657211,1853.79925635895,1926.85018848104,2022.43042667617,2118.04408157163,2228.21228445326,2323.36203177353,2367.00123976622,2455.80060618785,2515.5823173651,2559.41578597448,2639.80808176038,2733.9438737525,2798.1967778141,2872.69548293465,2947.05683134343,3021.02212967669,3108.79991186993,3068.81538776671,3059.28120516029
Low & middle income,LMY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4364.98400911228,4510.55115696665,4646.89156857434,4664.22281948241,4769.66137948681,4966.84876668395,5074.63899032793,5231.36673815339,5466.21842092022,5793.75860885743,6110.93086057207,6498.46083120048,6945.74056889842,7222.03696469811,7308.85771839132,7751.45902328399,8094.31203796712,8400.88377382309,8711.60851607819,9007.01196992351,9270.94836839577,9575.8019984892,9933.87501030009,10281.9497888541,10545.9573791488,10239.3556578105,10806.6864868039
Low income,LIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,1341.63225444559,1376.9903016802,1424.667303285,1426.44364238753,1431.54367767778,1430.54047057995,1462.62590030384,1462.23468782128,1474.03484737077,1509.66133187767,1556.10989114177,1600.10464431461,1653.35870855814,1690.44888669378,1708.29249316608,1774.75149981069,1792.63756203611,1772.37815976825,1815.86059692841,1873.78295605863,1910.84424741413,1947.48977632295,1979.21850935067,2001.3968341538,2020.58723527341,1972.7632166292,1963.79132922726
Lower middle income,LMC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3301.37873416073,3420.60563286351,3473.24875434258,3454.12151584305,3541.94233129372,3633.80887436241,3718.91304378799,3824.15797050477,3998.40852618366,4194.61501575005,4379.352296859,4593.17186873512,4835.24609191305,4955.56136879575,5090.80697090122,5340.0541439135,5510.20362121807,5667.21739927256,5857.88741533066,6094.73827361781,6309.61152581806,6592.0781176171,6842.90533981595,7089.21669031476,7259.81742466756,6930.94645171316,7241.60018996523
Middle East & North Africa,MEA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,10960.9799522978,11264.6522935792,11397.5396175594,11668.5335379109,11656.7573980102,12156.5332028611,12100.5081368387,12081.1956028634,12502.7901654893,13188.0348033849,13549.3191498614,13977.6683046402,14372.2366097427,14661.3608365039,14422.7571445556,14801.5360201518,15003.2325156214,15371.9321366281,15355.2723570134,15553.1946658426,15705.2920898097,16114.0300203499,16126.4506634985,16154.1136824303,16030.7705789623,15318.5961815952,15779.0753603292
Middle East & North Africa (excluding high income),MNA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6740.73599527636,7023.85065047851,7130.51490942132,7421.49031230727,7613.78196626317,7916.94225026826,7976.69790326843,8103.66353839469,8196.83945314044,8621.66911178158,8829.85881181524,9117.6845427821,9518.13391559094,9675.12509869986,9724.78283156815,10025.7562948574,9800.03086081921,10003.3725281732,9874.88971079858,9991.85439374382,9993.00474473035,10384.1721276829,10561.9173058052,10559.4845439638,10488.7496752061,10108.0917335059,10420.7953887862
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6768.30743947709,7056.45019126752,7160.72926513436,7449.51042323585,7641.05590871283,7953.46523960197,8019.67759446445,8154.66132203482,8245.11120247099,8667.08730591676,8873.64005421038,9166.82323399813,9571.44756364555,9728.22705339098,9775.59551534197,10078.4830211421,9846.20993555475,10049.8320944852,9918.50198675861,10038.7270433863,10039.0739703364,10430.4399676058,10610.8515734057,10609.7669881553,10539.4419926837,10164.8173860065,10478.9179179421
Middle income,MIC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,4624.48084086823,4783.18786258559,4930.53320425761,4952.91825326881,5070.52505443375,5287.62991509871,5406.14525883554,5580.92259999684,5840.72153803273,6200.2195598753,6548.83913540705,6976.21120005496,7469.707193234,7777.68581930683,7881.57538714844,8372.08105249147,8758.94271817457,9109.99387791571,9458.55962680348,9789.33677277252,10088.9948890824,10436.0878947138,10844.9041833407,11245.8020036448,11555.1774532666,11236.2041405604,11891.616635193
North America,NAC,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,42230.5622990058,43321.7814834309,44716.2421839207,46172.8453726424,47863.4272711038,49315.6450117381,49325.836491858,49744.3141501011,50654.5763072519,52088.9154369043,53395.3711478822,54346.2132943969,54915.9020719539,54497.3072245245,52588.1490577686,53567.1632902456,54059.6875907699,54844.6964528989,55471.0282233873,56336.3018749086,57338.9672566915,57818.887914757,58746.9576152313,60097.0985344064,61114.5127609816,58719.1571894522,62042.6616271207
Not classified,INX,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,31378.9859482946,32131.8722812474,33040.5386745206,33751.066986633,34587.6386707893,35757.919330293,35967.5205062504,36266.1065275715,36741.1282747284,37695.9952511583,38503.175486217,39434.6626079801,40206.8147978385,40090.5715219537,38440.0049764904,39375.863378159,39991.9845330233,40285.5016007594,40654.3301580317,41247.8855614659,42015.4116082499,42528.5464961803,43383.660342992,44167.4434880773,44701.9201732824,42548.1694934388,44827.187530807
Other small states,OSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,13507.7892455798,13851.0214862331,14239.4630966335,14662.2023869285,15674.988556446,16239.168381394,17430.3518711343,18565.1751126631,19332.1052079813,19082.1568328335,20172.4105164591,21217.5224018286,21525.8406294818,21823.3677150453,22113.3063663508,22162.2458479495,22252.7832425512,22107.6533590004,22178.4794373597,22309.8743689448,20951.7610079568,21565.4755427849
Pacific island small states,PSS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,5645.17300993671,5780.25779482866,5608.06435918578,5606.84603345413,5864.69597126887,5687.52911673252,5692.84860510436,5762.31622802876,5788.22458220419,5968.77077106522,6011.32156770933,6065.24301473674,5986.64956929121,6018.7144193225,5905.7396856463,6048.25350808401,6190.42291987691,6185.23367337374,6347.74963781999,6548.22590240813,6734.42707102155,6880.89935356465,7104.1108887163,7248.4626652177,7208.54296542552,6243.48924336399,5902.74881081103
Post-demographic dividend,PST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,33955.3584443017,34705.4480596541,35639.3926036766,36410.2080226834,37477.9318036456,38807.0115543332,39249.8851871398,39672.1786000101,40286.0941474624,41394.8515392046,42318.6027984748,43361.1723243133,44259.7791507124,44178.5141620786,42363.8344360432,43417.4620783872,44029.7090729051,44317.7874575452,44700.1713044014,45280.0083922637,45978.9003945081,46578.5779891651,47519.6318771848,48415.5466779541,49097.2977012858,46666.0504417032,49079.2526435146
Pre-demographic dividend,PRE,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2206.45530980873,2269.9415373815,2355.23114358828,2444.20878941808,2477.23599868817,2536.24282401376,2578.5429865767,2637.235561466,2555.50881312587,2762.14042190022,2844.65033845716,2937.93949607327,3035.28178099195,3133.19406513884,3179.77033763504,3287.70355710297,3324.54183189907,3375.19151173474,3460.63612885205,3532.37534930062,3547.14646112387,3541.94336657056,3506.50462455516,3503.20753106392,3519.09983766683,3342.93918926303,3353.44488514022
Small states,SST,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,12070.8736651559,12245.4951161868,12436.0002897156,12812.7936230563,13102.6675703452,13470.3492382191,13929.0183123268,14775.1290943043,15276.2137886009,16344.2572167309,17272.4690212673,17878.4740665169,17578.7778453723,18434.2414494803,19254.6659081714,19577.5118467714,19862.1458678652,20159.2708880056,20214.2486567321,20236.1580599978,20128.6631365724,20217.4314850565,20344.4411563191,19024.6242597972,19599.5479411716
South Asia,SAS,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2243.72934083166,2345.86768644657,2384.15956040088,2464.7267367698,2598.93565315371,2653.66991060942,2719.16341442583,2763.36956393185,2909.04397250493,3073.071140101,3249.62978508055,3441.63488264637,3635.54333172726,3699.77214304702,3898.87120267416,4127.93134305298,4275.28667563077,4446.00169006492,4651.38467462688,4909.90198117009,5205.71254951987,5537.57278212043,5827.13415855661,6123.9852500338,6287.86018123107,5896.23673622103,6299.59478638715
South Asia (IDA & IBRD),TSA,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2243.72934083166,2345.86768644657,2384.15956040088,2464.7267367698,2598.93565315371,2653.66991060942,2719.16341442583,2763.36956393185,2909.04397250493,3073.071140101,3249.62978508055,3441.63488264637,3635.54333172726,3699.77214304702,3898.87120267416,4127.93134305298,4275.28667563077,4446.00169006492,4651.38467462688,4909.90198117009,5205.71254951987,5537.57278212043,5827.13415855661,6123.9852500338,6287.86018123107,5896.23673622103,6299.59478638715
Sub-Saharan Africa,SSF,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,2676.90101219187,2741.32878348142,2786.6113664793,2784.46096747351,2776.83677509336,2799.65429244058,2843.44655143547,2936.63747973947,2978.97472469445,3091.31700879191,3192.69154919958,3298.86755773522,3409.48318110551,3491.1815268454,3493.74035696794,3599.52412944071,3656.67702324399,3684.94454426539,3765.02737413828,3843.54483118377,3853.27086869537,3813.01223625624,3813.73590946481,3822.55641437615,3826.44268354661,3657.40091179985,3716.98445946342
